pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
white	chrII	15450001	15500000	0.0251024230438762	1051	19662	783271	36509
common	chrII	15450001	15500000	0.0254759092471731	1051	19045	747569	72211
white	chrII	15500001	15550000	0.0130827099956789	998	9749	745182	33258
common	chrII	15500001	15550000	0.0139318515939066	998	9922	712181	66259
common	chrII	15550001	15600000	0.0200773334069565	963	13817	688189	62951
white	chrII	15550001	15600000	0.0215516340069729	963	15460	717347	33793
common	chrII	15600001	15650000	0.0333210442951553	1022	24403	732360	64800
white	chrII	15600001	15650000	0.0338737111423153	1022	26029	768413	28747
common	chrII	15650001	15700000	0.0426992859005476	1119	34059	797648	75172
white	chrII	15650001	15700000	0.0389485035359589	1119	32362	830892	41928
common	chrII	15700001	15750000	0.0263491109332696	1148	21829	828453	66987
white	chrII	15700001	15750000	0.0220497542427895	1148	19021	862640	32800
common	chrII	15750001	15800000	0.0232879486089756	1264	20932	898834	87086
white	chrII	15750001	15800000	0.0214925549840275	1264	20332	946002	39918
common	chrII	15800001	15850000	0.0274533552857377	1118	22077	804164	67876
white	chrII	15800001	15850000	0.0286339647637355	1118	23862	833346	38694
common	chrII	15850001	15900000	0.0319339259354341	1040	23883	747888	63312
white	chrII	15850001	15900000	0.0324727378985231	1040	25115	773418	37782
white	chrII	15900001	15950000	0.0410453130471069	1108	34229	833932	30308
common	chrII	15900001	15950000	0.0397566585323228	1108	31166	783919	80321
common	chrII	15950001	16000000	0.0222287324068816	1007	16010	720239	65221
white	chrII	15950001	16000000	0.020192574489883	1007	15137	749632	35828
common	chrII	16000001	16050000	0.0262562852354106	922	17232	656300	62860
white	chrII	16000001	16050000	0.0232938929349926	922	15976	685845	33315
common	chrII	16050001	16100000	0.0341685496918078	832	20444	598328	50632
white	chrII	16050001	16100000	0.0357099361342463	832	21991	615823	33137
common	chrII	16100001	16150000	0.0414146129663061	859	25372	612634	57386
white	chrII	16100001	16150000	0.0424236184557403	859	27196	641058	28962
common	chrII	16150001	16200000	0.0466959070870723	625	20867	446870	40630
white	chrII	16150001	16200000	0.0499243537556517	625	23033	461358	26142
common	chrII	16200001	16250000	0.0245825733127543	951	16644	677065	64715
white	chrII	16200001	16250000	0.0224151775193437	951	15884	708627	33153
white	chrII	16250001	16300000	0.0260563780108724	1133	22029	845436	38304
common	chrII	16250001	16300000	0.025881116370648	1133	20979	810591	73149
common	chrII	16300001	16350000	0.0377301355751747	1005	27287	723215	60685
white	chrII	16300001	16350000	0.020764672392087	1005	15537	748242	35658
common	chrII	16350001	16400000	0.0254447856936033	1126	20563	808142	70138
white	chrII	16350001	16400000	0.0209279146955592	1126	17554	838784	39496
common	chrII	16400001	16450000	0.0125427831109725	938	8447	673455	58185
white	chrII	16400001	16450000	0.006990960337942	938	4849	693610	38030
common	chrII	16450001	16500000	0.0114993540502563	1056	8732	759347	64333
white	chrII	16450001	16500000	0.0065095261202536	1056	5111	785157	38523
common	chrII	16500001	16550000	0.0166444967427265	946	11224	674337	63543
white	chrII	16500001	16550000	0.0117439554004755	946	8283	705299	32581
common	chrII	16550001	16600000	0.0181017530059557	992	12887	711920	61840
white	chrII	16550001	16600000	0.0183053329536671	992	13500	737490	36270
white	chrII	16600001	16650000	0.0314426216338732	1163	27398	871365	35775
common	chrII	16600001	16650000	0.0311994033656911	1163	25937	831330	75810
common	chrII	16650001	16700000	0.0315718390804597	968	21974	696000	59040
white	chrII	16650001	16700000	0.0324335972528274	968	23329	719285	35755
common	chrII	16700001	16750000	0.0343928439610065	1289	31682	921180	84240
white	chrII	16700001	16750000	0.03992189329978	1289	38518	964834	40586
common	chrII	16750001	16800000	0.0574197643246674	331	13751	239482	18698
white	chrII	16750001	16800000	0.0578976540975856	331	14206	245364	12816
common	chrII	16800001	16850000	0.0426054087862183	413	12534	294188	27952
white	chrII	16800001	16850000	0.0379768343234154	413	11846	311927	10213
common	chrII	16850001	16900000	0.0244170665407108	1173	20471	838389	76551
white	chrII	16850001	16900000	0.021251269044248	1173	18567	873689	41251
common	chrII	16900001	16950000	0.0253199058931543	986	17650	697080	72000
white	chrII	16900001	16950000	0.0253268318146659	986	18631	735623	33457
white	chrII	16950001	17000000	0.0263081793552707	882	17285	657020	30940
common	chrII	16950001	17000000	0.0270623092939079	882	17144	633501	54459
common	chrII	17000001	17050000	0.0198552038939821	829	11801	594353	52267
white	chrII	17000001	17050000	0.0241295457415496	829	14904	617666	28954
common	chrII	17050001	17100000	0.0243635204589824	1053	18345	752970	68370
white	chrII	17050001	17100000	0.0230852043958728	1053	18141	785828	35512
common	chrII	17100001	17150000	0.0234830928896422	744	12454	530339	49981
white	chrII	17100001	17150000	0.0261914977231838	744	14529	554722	25598
common	chrII	17150001	17200000	0.0325535338531996	830	19199	589767	57633
white	chrII	17150001	17200000	0.0321655226006993	830	19868	617680	29720
common	chrII	17200001	17250000	0.0400971488126256	1199	34472	859712	75508
white	chrII	17200001	17250000	0.0405513077253233	1199	36186	892351	42869
common	chrII	17250001	17300000	0.0245788588330024	872	15415	627165	52995
white	chrII	17250001	17300000	0.0220462962962962	872	14286	648000	32160
white	chrII	17300001	17350000	0.0276210655686587	875	18159	657433	25067
common	chrII	17300001	17350000	0.0272368125047541	875	16829	617877	64623
common	chrII	17350001	17400000	0.0247519744369715	801	14191	573328	51452
white	chrII	17350001	17400000	0.027461083554299	801	16415	597755	27025
common	chrII	17400001	17450000	0.0353040153486797	812	20646	584806	48554
white	chrII	17400001	17450000	0.0351581978554704	812	21293	605634	27726
common	chrII	17450001	17500000	0.0341948776195491	849	20713	605734	56486
white	chrII	17450001	17500000	0.0336570944606395	849	21221	630506	31714
common	chrII	17500001	17550000	0.0256499068417551	967	17773	692907	61353
white	chrII	17500001	17550000	0.0281041715347553	967	20206	718968	35292
common	chrII	17550001	17600000	0.0345203534639723	882	21689	628296	59664
white	chrII	17550001	17600000	0.034966674481696	882	22968	656854	31106
common	chrII	17600001	17650000	0.0196099683869113	843	11941	608925	48615
white	chrII	17600001	17650000	0.0162132458347934	843	10179	627820	29720
common	chrII	17650001	17700000	0.0311539364241595	977	21769	698756	63304
white	chrII	17650001	17700000	0.0305837558233724	977	22314	729603	32457
white	chrII	17700001	17750000	0.0347413801697973	943	24393	702131	33409
common	chrII	17700001	17750000	0.0393213678844519	943	26658	677952	57588
white	chrII	17750001	17800000	0.0213136077363137	1022	16173	758811	38349
common	chrII	17750001	17800000	0.0224535293668205	1022	16457	732936	64224
common	chrII	17800001	17850000	0.0241965991487583	878	15287	631783	53057
white	chrII	17800001	17850000	0.0276650438109437	878	17962	649267	35573
common	chrII	17850001	17900000	0.0356111868367247	1142	29261	821680	69080
white	chrII	17850001	17900000	0.0337859429629323	1142	28652	848045	42715
common	chrII	17900001	17950000	0.0259044956453	1197	22349	862746	70914
white	chrII	17900001	17950000	0.021940055578053	1197	19667	896397	37263
common	chrII	17950001	18000000	0.033584319497402	1130	27199	809872	71528
white	chrII	17950001	18000000	0.0302446957690616	1130	25515	843619	37781
common	chrII	18000001	18050000	0.0386820204936408	1264	35372	914430	71490
white	chrII	18000001	18050000	0.0375571113889639	1264	35174	936547	49373
common	chrII	18050001	18100000	0.0414442658181733	833	24800	598394	51346
white	chrII	18050001	18100000	0.0422331496616489	833	26075	617406	32334
white	chrII	18100001	18150000	0.0326146963298608	938	22745	697385	34255
common	chrII	18100001	18150000	0.0321675308660317	938	21651	673070	58570
common	chrII	18150001	18200000	0.0369830224241599	780	20642	558148	50252
white	chrII	18150001	18200000	0.0386766044173163	780	22355	577998	30402
common	chrII	18200001	18250000	0.0481886268552644	899	30961	642496	58724
white	chrII	18200001	18250000	0.0471966282583212	899	31646	670514	30706
common	chrII	18250001	18300000	0.0356340316374519	819	20837	584750	54070
white	chrII	18250001	18300000	0.0367121346907844	819	22285	607020	31800
common	chrII	18300001	18350000	0.0542178557986469	883	33708	621714	67026
white	chrII	18300001	18350000	0.0538296696223714	883	35544	660305	28435
common	chrII	18350001	18400000	0.0318152849041317	1292	29453	925750	82010
white	chrII	18350001	18400000	0.0313261892905615	1292	30259	965933	41827
common	chrII	18400001	18450000	0.0345653167500645	1182	29192	844546	77414
white	chrII	18400001	18450000	0.0350706621362844	1182	30841	879396	42564
common	chrII	18450001	18500000	0.0457788650205132	1092	35930	784860	66900
white	chrII	18450001	18500000	0.0464434519790518	1092	37832	814582	37178
white	chrII	18500001	18550000	0.0349148193906	862	22128	633771	38589
common	chrII	18500001	18550000	0.0342639903566949	862	21063	614727	57633
common	chrII	18550001	18600000	0.0450831543028498	905	29106	645607	60293
white	chrII	18550001	18600000	0.042997316660773	905	28939	673042	32858
common	chrII	18600001	18650000	0.0279717102573033	932	18470	660310	66650
white	chrII	18600001	18650000	0.0295251239877673	932	20622	698456	28504
common	chrII	18650001	18700000	0.0329165262576493	700	16508	501511	44489
white	chrII	18650001	18700000	0.0326889747005534	700	16956	518707	27293
common	chrII	18700001	18750000	0.0396967063472215	892	25397	639776	55984
white	chrII	18700001	18750000	0.0371848145720453	892	24734	665164	30596
common	chrII	18750001	18800000	0.0270642502678005	1025	19808	731888	67612
white	chrII	18750001	18800000	0.0279658181089023	1025	21478	768009	31491
common	chrII	18800001	18850000	0.0329238499623649	972	22789	692173	65987
white	chrII	18800001	18850000	0.0321984889986186	972	23240	721773	36387
white	chrII	18850001	18900000	0.0255117629086465	1199	22712	890256	44964
common	chrII	18850001	18900000	0.0256250526332789	1199	22213	866847	68373
common	chrII	18900001	18950000	0.0326338847191587	1102	25714	787954	71606
white	chrII	18900001	18950000	0.0356455758732203	1102	29441	825937	33623
common	chrII	18950001	19000000	0.0386937914829419	1048	29213	754979	62461
white	chrII	18950001	19000000	0.0381605270199671	1048	29948	784790	32650
common	chrII	19000001	19050000	0.0501822196010827	738	26548	529032	46608
white	chrII	19000001	19050000	0.0497059353877481	738	27290	549029	26611
common	chrII	19050001	19100000	0.0428479107072184	835	25659	598839	52461
white	chrII	19050001	19100000	0.040875323540287	835	25536	624729	26571
common	chrII	19100001	19150000	0.0415717001264148	1049	31208	750703	67517
white	chrII	19100001	19150000	0.040791443302926	1049	31883	781610	36610
common	chrII	19150001	19200000	0.0272610251979333	959	18552	680532	67488
white	chrII	19150001	19200000	0.0254825759329987	959	18268	716882	31138
white	chrII	19200001	19250000	0.0413444523490932	1046	32196	778726	37154
common	chrII	19200001	19250000	0.042553304975131	1046	31912	749930	65950
white	chrII	19250001	19300000	0.0403683289932079	649	19548	484241	21979
common	chrII	19250001	19300000	0.0428633519524223	649	19921	464756	41464
common	chrII	19300001	19350000	0.0426188442127311	806	24295	570053	58627
white	chrII	19300001	19350000	0.041717699899729	806	25171	603365	25315
common	chrII	19350001	19400000	0.0346555759148056	921	22923	661452	56928
white	chrII	19350001	19400000	0.0356544399674841	921	24299	681514	36866
common	chrII	19400001	19450000	0.0466247378377927	1079	36303	778621	62999
white	chrII	19400001	19450000	0.0466955116896622	1079	37719	807765	33855
common	chrII	19450001	19500000	0.0431574928412344	1100	33911	785750	72250
white	chrII	19450001	19500000	0.04325340282611	1100	35486	820421	37579
common	chrII	19500001	19550000	0.0419638119562209	1107	33058	787774	75686
white	chrII	19500001	19550000	0.0416371188329449	1107	34524	829164	34296
common	chrII	19550001	19600000	0.0458246919854743	845	27951	609955	49145
white	chrII	19550001	19600000	0.0447693915979066	845	28008	625606	33494
common	chrII	19600001	19650000	0.0341981569834347	797	19346	565703	55957
white	chrII	19600001	19650000	0.0353946751015255	797	20970	592462	29198
white	chrII	19650001	19700000	0.0431810518912216	740	23821	551654	25546
common	chrII	19650001	19700000	0.044300006780325	740	23521	530948	46252
common	chrII	19700001	19750000	0.053337994666886	821	31124	583524	56856
white	chrII	19700001	19750000	0.0546468092999643	821	33585	614583	25797
common	chrII	19750001	19800000	0.0491535045246602	746	26496	539046	42834
white	chrII	19750001	19800000	0.0511537266744207	746	28323	553684	28196
common	chrII	19800001	19850000	0.0432916474933521	1017	31893	736701	56559
white	chrII	19800001	19850000	0.0453074092010963	1017	34334	757801	35459
common	chrII	19850001	19900000	0.0557294044158277	464	18557	332984	28936
white	chrII	19850001	19900000	0.0567607882134352	464	19521	343917	18003
common	chrII	19900001	19950000	0.0637813652838874	649	29651	464885	41335
white	chrII	19900001	19950000	0.0644893201811536	649	31427	487321	18899
common	chrII	19950001	20000000	0.0470245070894128	872	29212	621208	58952
white	chrII	19950001	20000000	0.0472734898044773	872	30885	653326	26834
white	chrII	20000001	20050000	0.0476352564648054	931	33027	693331	32849
common	chrII	20000001	20050000	0.0475475422919007	931	31696	666617	59563
common	chrII	20050001	20100000	0.0576714951038541	862	35490	615382	56978
white	chrII	20050001	20100000	0.0524083611026961	862	33562	640394	31966
common	chrII	20100001	20150000	0.0412413998107346	743	21921	531529	48011
white	chrII	20100001	20150000	0.0397046981336381	743	21744	547643	31897
common	chrII	20150001	20200000	0.0611422609531101	938	40729	666135	65505
white	chrII	20150001	20200000	0.0617475988870034	938	43229	700092	31548
common	chrII	20200001	20250000	0.0420358944839458	1036	31109	740058	68022
white	chrII	20200001	20250000	0.0422334980971961	1036	32827	777274	30806
common	chrII	20250001	20300000	0.0547511084602283	963	38095	695785	55355
white	chrII	20250001	20300000	0.0550290452478163	963	39275	713714	37426
common	chrII	20300001	20350000	0.0541769570449231	1020	39530	729646	65954
white	chrII	20300001	20350000	0.0535474182681796	1020	40900	763809	31791
white	chrII	20350001	20400000	0.0530042034660617	612	24324	458907	18453
common	chrII	20350001	20400000	0.0535184167124793	612	23364	436560	40800
common	chrII	20400001	20450000	0.0617570450294476	722	31961	517528	45632
white	chrII	20400001	20450000	0.0627701123370035	722	33783	538202	24958
common	chrII	20450001	20500000	0.0463729617839558	1020	34321	740108	55492
white	chrII	20450001	20500000	0.0457691193129429	1020	34747	759180	36420
common	chrII	20500001	20550000	0.0607283293918567	1009	43783	720965	66055
white	chrII	20500001	20550000	0.0594264012955405	1009	44659	751501	35519
common	chrII	20550001	20600000	0.0611792443435309	1110	49147	803328	62472
white	chrII	20550001	20600000	0.0563777453018545	1110	46563	825911	39889
common	chrII	20600001	20650000	0.0471704662703875	579	19704	417719	33901
white	chrII	20600001	20650000	0.046409313554148	579	19916	429138	22482
white	chrII	20650001	20700000	0.0601615306301784	840	37997	631583	23617
common	chrII	20650001	20700000	0.0592277100368819	840	36100	609512	45688
white	chrII	20700001	20750000	0.0496272134203168	529	19596	394864	17756
common	chrII	20700001	20750000	0.0512044770558812	529	19379	378463	34157
common	chrII	20750001	20800000	0.0645913363495812	735	34049	527145	46155
white	chrII	20750001	20800000	0.0658578223947237	735	36108	548272	25028
common	chrII	20800001	20850000	0.059674670379967	825	35398	593183	50317
white	chrII	20800001	20850000	0.0575399313670721	825	35329	613991	29509
common	chrII	20850001	20900000	0.068141823005313	1157	56611	830782	71678
white	chrII	20850001	20900000	0.0657803629920617	1157	56431	857870	44590
common	chrII	20900001	20950000	0.0522094836554551	1316	49483	947778	78702
